,processed_review,0_Service/App related Issues,1_Payment Issues,2_Driver/Ride Issues,3_Booking/Cancellation Issues
738,Uber in saudi arabia is always late and most of the drivers doesnt follow google map and may be they dont know how to read maps Many times I want to complain but there is no option Only option available is if there is extra money charged then we can complain There should be option to complain about others too Really bad service in Riyadh,0.33815329572495756,0.008978198423361816,0.009387432417360243,0.6434810734343204
739,The reason we preferred Uber even over my own car was quick pick up and amazing service But for last 6 months or so it is really bad cz 1 drivers always ask where do you want to go 2 If you dont reply they will not move from their positin 3 they cancel 510 mins after being assigned 4 the number of cancelations by drivers is extremely high 4 Hence Unpredictable 5 The demand of cash irrespective of how you booked the ride We wish Uber did something about it,0.007650168735634772,0.007258347271214745,0.6280094893498958,0.3570819946432548
740,This app has turned into a complete trash The call never connects with the driver (either way) and neither the message gets delivered Basically there is no way to contact the driver in case a coordination is required (which usually is the case) I have literally stopped using this app because of their continuous ignorance towards the technical faults and the complete lack of ease of access Thank god the competitions provide a lot better user experience,0.8822356674803605,0.006996601460286342,0.10397052684095456,0.006797204218398349
741,Takes forever to find a driver and then they cancel on you Will be using Bolt from now on thank you,0.032631441503605016,0.033081135292063336,0.9018375766315666,0.032449846572765076
742,Recently you people are charging so much even in short distances  also without even switching on the ac seriously  eagerly waiting for some other good cab apps ,0.018113556067655478,0.45824664224119266,0.5037004956756254,0.01993930601552662
743,Poor service no drivers available Too many cancellations Not worth it when there are o ther better services available,0.023532922636486313,0.02336000893988173,0.6407265344385364,0.3123805339850954
744,Uninstalling I keep getting spammed with Give us another try no no thank you the rides are way too expensive for me I was looking into getting a ride to work and they wanted 37$ a pop for a 20min ride so I had to quit my job because theres no way Im working just to blow half my check on Uber I get it that rides arent free and all and I respect that but its just out of my budget :/,0.007776685293589214,0.9766156621662562,0.008016983907983158,0.007590668632171501
745,Horrible I cant use it at all I set up ever type of payment method known and it says It wont accept them or it just says error Im gonna be fired if I dont get a ride to work money is of no issue this app is the issue not cool,0.40117020976918805,0.5776148976398785,0.010620121953648842,0.010594770637284636
746,Worst app ever The drivers keep cancelling asking for cash never accept rides Uber went from being a reliable app to an app that only ruins your day Probably because they dont pay their drivers and harass them Worst platform ever,0.1357571190269351,0.011404477888213192,0.4528961749018616,0.39994222818299
747,I am disgusted by the price increases simple journeys are costing way more than they should The drivers you hire are lazy and rude you really think increasing the price will get you more customers no wau,0.015201365810196661,0.3914816073965062,0.5779997382381178,0.015317288555179217
748,Not able to pay pending fees through any of the payment method Have to pay cash every time I book a ride yet the pending payment is not getting paid No way to contact worst customer service,0.01368709137362406,0.01426608224460833,0.012371852799994925,0.9596749735817728
749,I had the worst experience of using this application several times in past I faced the problems and when I tried to reach out to the customer service by using emails no response wad given to me Recently one of my relatives used and book a cab for himself and when we reached out to the driver he said he is not coming after waiting so long he denied and didnt even cancel it from his end And it shows 24 rupees to be paid before my next trip If there were any 0 star I would have given it too,0.2012758483038666,0.007009359719335727,0.006956403513353599,0.784758388463444
750,Unable to remove payment method being notified that its the only option available when pay by cash existed previously No contact option available on the app as well A call centre located in New Zealand is offered when looked up online doesnt state if its toll free Chat option doesnt function Its ridiculous,0.8308394738739999,0.009135186193003441,0.008525776683816254,0.15149956324918026
751,Day by day its becoming highly unprofessional Drivers keep on asking about destination and if that doesnt suit them the keep on cancelling Do we have ample time to try on 5/6 drivers in each trip to travel Moreover they dont put the AC on,0.014552751178818605,0.014397970914665261,0.30959050236524766,0.6614587755412685
752,I wish I could provide a zero star for the factor that when I had Decided to book the ride it was showing an estimate of 387 rupees and when the journey was complete it was an exact amount of 484 rupees Not at all acceptable,0.015805470168228326,0.015732496903325534,0.015495339364211609,0.9529666935642346
753,I wish I could give only half a star This app allows drivers to cancel a ride and collect money from you basically stealing I had a driver cancel collect the fee and then try to pick up my desperate next request I canceled the ride and will not attempt to use this one again Thank goodness I was not away from home or out late simply had to get to work,0.3283405150118665,0.16119320305659163,0.5021839001523641,0.008282381779177781
754,Overall is good but I also noticed drivers are stopping at gas stations 3 out of my last 4 rides drivers stop for gas pumping which take minimum 15 min,0.016770876383424116,0.016983605037254573,0.9489655385119702,0.017279980067351087
755,Downloaded to use drivers denied job and waited till rate went up Ended up using a black cab whcih 2as less including tip and then got charged by uber for a fair I was never present for Dont recommemd find a local taxi firm who knows both the area and the appropriate rates,0.009373851967420157,0.5376270696637909,0.2970937765970077,0.1559053017717812
756,Ive paid the driver for the journey and yet the app is still showing payment pending Fix this problem,0.0238015969935465,0.32934733481534845,0.023495003997441682,0.6233560641936634
757,the app and moreover in general the company behind is terrible There is no way to reach out to support in anyway and talk to someone when something goes wrong The only way you can get some support is through their list of pre defined questions and even then you will only get an automated message The level of careness this company has toward its riders and drivers are despicable Stop using this service,0.9134918401130726,0.00968022309422664,0.06693893238943244,0.009889004403268347
758,Worst service Drivers cancel the ride without any reason Once a booking is confirmed drivers call and ask the destination point and then cancel For each ride minimum 45 times drivers cancel the ride You have to be lucky and pray God one of them will confirm the ride and pick you up I dont want to give even 1 star but there is no other option Disgusting service provided by UBER,0.007465130608477508,0.007367172549722477,0.1169627318103475,0.8682049650314526
759,This app has turned into a total joke in London Ive used it for years but recently the fares have become exorbitant and drivers refuse to take riders or cancel last minute The other day I had to move a couple of suitcases into a new home and could not get an Uber to accept a ride for 20 min and when it finally did the guy was 20 mins away and couldnt find the address and kept requesting I find him even though I had heavy luggage Today Ill be late to a gig where Im playing  same issue,0.17255088563264542,0.0062401581084581305,0.8151702190734816,0.006038737185414919
760,Too bad experience Despite giving an accurate location the driver parked the car at a very long distance,0.02191872617404545,0.021535512584258395,0.6317194063738581,0.32482635486783795
761,The fares are always higher than other local ride apps like Ola Jugnoo and Rapido It always shows fares are high to due to high demand Thats looting,0.014891758378958673,0.5190683289481852,0.015485034230967842,0.45055487844188813
762,I put in for ride to go about 2 miles with a return trip $2033 one way On top of that the updated app is terrible I WAS an Uber customer for years no moreIll call a taxi ITS CHEAPER,0.21431693377465827,0.7476514772265667,0.018725685747311965,0.019305903251463166
763,Such a Bad service I am using uber from 2 days and before 3 rides your company provide me good service in normal rent and today i am trying to book it then the fare is too much from before and 4 drivers firstly accepted my ride after rejected thats mean i gon late 30 minat to my time i am disturb to this kind of behave of your company and your drivers,0.008260376038726282,0.008648298205507395,0.23911872952943888,0.7439725962263274
764,Used to be good but now you never get a driver (in London) within half an hour and it ends up costing loads I only get it cos Im lazy as,0.01980362036196695,0.02069087970937336,0.9396991808501224,0.019806319078537256
765,There is no tehnical support you have to wait for the answer They change time of booking car from 5min to 30min waiting for,0.18264807005300623,0.023619100600098402,0.6916196877689194,0.10211314157797591
766,I cant rely on Uber anymore This is how it goes  I book a cab I get a call from the driver asking for the destination and the price it shows for the trip only to have my ride cancelled I once had to deal with 5 back to back cancellations and I was late by an hour Sometimes the driver wont even move from their location until I call them You have given so much power and control to your drivers that I dont feel like a customer anymore They get to select who gets a ride and who doesnt,0.007623667370171403,0.00796820612189153,0.439023336778908,0.545384789729029
767,Never had issues with Uber till recently I order rides get the waiting time and wait 20 more minutes when theres no movement with the drivers Cancel rides get charged for canceling because theyll say driver is already on the way when the driver has been on the way for 25 minutes instead of 5 minutes Service is the worst,0.008677384551151378,0.008365296620491543,0.974333788696306,0.008623530132051077
768,This will tell that we can get first 3 rides free and cant get 1 ride free also this is why I dislike this app and if matter was good and 3 rides works in real I would have used this app,0.2248705234509295,0.7392492860680036,0.017854847868651918,0.018025342612415084
769,Being aware of the present situation of Durga Puja the routes should be set accordingly so that the projected price does not rise from 150 to 220 This is ridiculous,0.6646805513369503,0.29873404087074185,0.01891122795306828,0.01767417983923945
770,Uber was my favorite trip app but it lost its quality everytime I use it it provides a horrible experience for me and I belive drivers are the reason behind it not the app itself 1 I have to wait for atleast 7 mins for a trip 2 I have to order at least 3 times because drivers accept the trip at the beginning and then cancel when they come nearby which wastes my time 3 Car quality is very low although the prices arerelatively high all the cars have a very low hygiene Thanks,0.006644118240844257,0.2952207425756279,0.507119570314532,0.19101556886899593
771,Some time your driver will accept rude but at last time of pick up location they are cancel ride as per according yourself This is very stupid response for a client otherelse service is good So please improve this part of service,0.014388093310895031,0.014260966146468431,0.014968506016487946,0.9563824345261486
772,Had very worst experience with uber Im a long term user but I cant find s Proper support I paid driver extra amount on his request but he just set I have given below the shown amount Im not going to use this worst app till my warning goes off its showing i need to pay 18 rs for last trip but I paid 150 rs for 118 rs ride,0.007036082729386145,0.22850066597672292,0.006930775926876067,0.7575324753670147
773,The app is fine but it allows the drivers to accept then cancel for no reason Today I needed a relatively short ride and had 2 drivers cancel after waiting 810 mins each Ultimately a 3rd car came Overall I waited around 30 minutes for a car 20 of them in the street as I got out of the house a few minutes before the first car was supposed to arrive,0.007631478450747548,0.007439089051698269,0.9774139998119054,0.007515432685648821
774,im not one to leave reviews typically let alone bad ones but two days in a row now ive been left waiting 40+ minutes for MULTIPLE drivers who arent even moving and who are unresponsive or worse accepting my ride then canceling when theyre minutes away,0.0097004335459406,0.009747064720898063,0.9709622165928457,0.009590285140315588
775,Only recently do I have any hesitations with Uber I find that recently I cycle through multiple drivers until one doesnt cancel on me Id say its just me but everyone Ive chatted to about this in the last month has had the same frustration And when the closest drivers cancel its the drivers 10 or 15 minutes away that accept your ride I dont know whats changed recently but its putting some major hiccups in my schedule,0.18471589306727876,0.00829579165604022,0.7992984004919228,0.007689914784758143
776,When I go somewhere they charge a particular amount and when I back the same distance same place they charge just doublethis app is doing nothing but looting usthey increase the rate as soon as u reach the destination and then u see trip history it shows the same initial price which was shown at the time of booking so that we cant complaintThey are Just playing games I have screenshot proves of my statement also,0.06336605662323432,0.009623625979498012,0.11748214390097099,0.8095281734962967
777,I used to use uber for a year now it was hard to active my wallet for the first time but it works unexpectedly after a while now i had to change my phone number and i had to reinstall tha app again i experienced the same issue again and this is really awful i dont get my change back and this is not fare Honestly if u didnt fix it i will end my deal with u and will try another app at least they would be cheaper,0.008724583161212567,0.9745773767248014,0.008221562119178818,0.008476477994807292
778,Not reliable as most of the drivers messaging asking for drop location and then canceling the trip Most the the times missing trains flights due to this even after paying so much money,0.017478777948713473,0.017294032595303245,0.6942934436943936,0.2709337457615897
779,Has to be the worst rideshare act in human history literally went from being 20 minutes early to work to being 30 minutes late because theres somehow unable to find drivers and search pricing is a joke because an Uber that usually cost $10 was apparently about to cost 50,0.009747097496346113,0.49803279476816736,0.4826035152156598,0.009616592519826665
780,Very disappointed Uber has your card info and charges you for anything like a driver canceling you get charged a fee plus mileage so there goes $10 + dollars and your trip charge is held pending Then you have to order a new uber which means another 20+ min wait for driver  Thats 45 minutes later then you expected three charges and you are late to work Now Uber does not care if you get fired cause there drivers accept your ride offer then cancel No compensation for this except  OH WELL,0.005722267684294184,0.23355328900884387,0.6273521467117522,0.1333722965951097
781,I booked uber from mohan nagar to modinagar but they transferred and cancel the uber everytime I mean its my friend marriage and am not able booked it so why this app would be introduced Its a worst experience ever,0.21800866240533615,0.016404015502503633,0.016077110101610094,0.7495102119905501
782,Rate went from $45 to $75 within a 15 minutes period while I waited for my bags at the airport Absolutely unnecessary taking advantage of their customers Why would the price jump $30 when the destination did not change Straight up Price gouging Will never use this service again Called a friend for a ride instead and gave them $50 GTH uber,0.3236187389999398,0.4075608497269682,0.26059274974146424,0.008227661531627664
783,Used to be the most reliable app But now its difficult to get drivers instantly The wait time is approx 20 mins coz the drivers keep cancelling or not accepting the ride And mind you this is in the heart of the city and not some far away rural place Beats the whole purpose of the app There should be some check on these drivers,0.009223226797003848,0.009322274184091255,0.9720399098860094,0.009414589132895381
784,Initially used to be a good application but now turning out to be worst Have to wait for more than 40 mins for booking  No driver is accepting booking of auto Drivers are cancelling trip from their end back to backdaily I am facing this difficulty in booking Having disgusting experience with uber nowadays,0.009567324242503339,0.00958944705547698,0.4228853587825488,0.5579578699194708
785,Worst aap it does not have facility to call the support team to resolve issue my ride was charged as 347rs SoI paid cash amount of 400 to driver and driver gave me the change of rs 53 But still it shows that I have due amount of 147rs in app because driver had entered 200 rs Paid in cash And to resolve this issue I am not able to report aur resolve in any way Now I am not able to book any cab because of this,0.27113225338472796,0.0068399359997509575,0.006721183567180369,0.7153066270483407
786,Worst service ever The drivers keep on cancelling trips if it doesnt suit their handful places of choice The service so bad that the yellow taxis of kolkata seem better service provider than uber,0.01300669134838993,0.013257097072604135,0.3041828671778982,0.6695533444011077
787,I wish I could downgrade this to 0/5 For the last few times Ive needed an Uber drivers accept then a minute later they reject the job Such a poor service I cant remember the last time I got an Uber only because they wouldnt accept my rides,0.012861964267934818,0.21921656753271182,0.7553978609153318,0.012523607284021684
788,Bakwass  after completing one trip they are showing same drives details  though i gave stars and all they are showing same details nd cant jump to home page ,0.019712573233384687,0.41873945553441605,0.01978237991310383,0.5417655913190954
789,Broken integration with Google pay Broken integration with payment cards Purchase is randomly finishing with Nothing to eat here,0.6881295659673262,0.26657245382888417,0.02479468084789611,0.020503299355893533
790,This app is just a piece of trash The experience was worst I booked a ride first it took 5 min to connect to the driver then there was a waiting time of 16 min to wait for the driver to drop a nearby customer and then suddenly the driver cancelled the ride then after 2 min the trip was cancelled on its own Do you think its just fun to waste the time of your customers and the driver is not responsible for anything That is just an experience I have shared and there are more of them,0.006628236427413626,0.007220747496486568,0.4391131206537875,0.5470378954223123
791,Uber it is not as it used to be I started using uber because was cheaper from the local taxis Faster to find and fast pick ups comparing to the local taxis And finally safer It is nothing of the above anymore is just a very service with drivers that will not take your trip if it is less than 10 pounds It happens very often lately to wait more than 10 min for a car and I pay in average 10 to 15 pounds most of the time for a trip less than 2 miles Stay away from UBER,0.074412315546714,0.12764065890633014,0.7917752424509599,0.006171783095995971
792,Money Grabbers They take advantage of the drunk customers at the weekend on a night out just wanting to get home safe You select your fare and confirm then they say theres no cars available but then add a x 23 sub charge on to the previous price you were given and if you accept that then guess what Yes a taxi becomes available just very shady dirty tactics and even these sub charges during the week for school runs in the morning etc Dont know any other company than ubee to do this,0.1978170059901406,0.7896712185393787,0.006374087735498633,0.006137687734981989
793,The prices they had a few months back were pretty good but all a sudden its been very expensive Uber say the fare has gone up because of the lack of drivers a trip what normally costs around £9/10 was going to cost £2840 I was in Sheffield Town centre and I could see loads of drivers on the map they provide Personally I think its a way for the company to get more money and I think its ridiculous It will affect more people and theyll loose customers if they dont change,0.006723132284182768,0.2575705147904556,0.7289861347380618,0.006720218187299625
794,Your shouldnt let your drivers accept and cancel trips I had 4 trips accepted and cancelled Not fair I will definitely star to consider the competition,0.017596135819312648,0.018734548472477523,0.8047971545143702,0.1588721611938397
795,now a days no ride gets booked for half an hourthen when it books the driver just roams here and there just increasing and decreasing the arrival timeAnd when I called to ask he just declines my calland there again I call and yet again he declines and then he cancels the ridethis is the second time Ive experienced itnow a days its waste of time to book in ubernot at all provinding good service or else driver calls and asks for destination and cancels d ride🤦‍,0.007222126710993826,0.00738554204847161,0.2259017802126973,0.7594905510278372
796,Hello Uber I practically as an Userthink your services are more affordable and more pocket friendlyI just want to say I am an engineeryour UI is not as good as Olawe definitely need to look UI much user friendlysecondly there are no feasible options like outstation( if therr it is hard to find out) if you can please look into this 2 points I am sure your app will beat other app on milesyoursincere user Thanks Krishna Patel,0.5445151266638927,0.438437316791911,0.008574073094841341,0.00847348344935506
797,This is a good cab booking app I used to love it more than OLa but now one thing is there that has put me off Why am I charged with cancel fees if the driver denies his duty Its not me who refused but it was he This isnt fair Even OLa doesnt do it Im not willing to book,0.01155599617950779,0.011968567755327278,0.2642423296116382,0.7122331064535268
798,The rider accepts then cancelsthen the price increases by around £8 That is very unreasonable and unfair And its basically impossible to get a ride from the airport I spent 50 minutes trying to get a ride until my battery almost died Uber = Uninstalled Uber eats = Uninstalled I will never use Uber again after being stranded when I actually needed to use the service Very poor,0.37086346456851554,0.49762256700649216,0.12293352826847978,0.008580440156512497
799,Its good and convenient but the map is too innaccurate and causes some drivers to take a longer path by mistake,0.029755518404270084,0.030334693280772165,0.9077858366275696,0.032123951687387985
800,Im sick of uber drivers dropping your booking because they dont feel like doing that particular triptoday airport pickup  driver calls me and asks where Im going Apparently Woodstock not a long enough trip for him I have 45 star rating so it cant be that Im a shittly client And I always tip more than 10 % This is about the 4th time its happened Grrrrr,0.007876797238713996,0.00801765501199537,0.8469165842693679,0.13718896347992274
801,You can never provide exact location mayit be for pickup or drop You will have to go 1 km to find your driver and your destination too,0.02905733721035459,0.02793919037207702,0.028531955576900844,0.9144715168406675
802,Even if its near or far why does it matter to the driver if they opted for the job they should do it properly I am never gonna use this app anymore wasted half of my life just waiting for the driver to confirm my ride and half of the time they never confirmFML,0.15460228565499107,0.011487698219368077,0.8223838465856097,0.011526169540031298
803,Very bad experienceWorst BakwasDrivers dont understand your emergency They only know how to arguewhat comfort level you provide when you cant help an old person and a patient  Dont even want to give one star to u Worst app,0.014634748458406678,0.013969637107580654,0.013562914509002709,0.95783269992501
804,Too much extra fare is charged in needduring bad weather you people are ready to take the advantage by charging beyond limit instead of providing support to the commuters Terrible,0.08409534226614199,0.016955923968259075,0.017139447821555395,0.8818092859440436
805,Worst experienceWORST SERVICE uber app sends a driver and drivers are so greedy that they keep asking for extra money if were not willing to pay they themselves will cancel the trip and go away and thn again we will have to wait for hours until another driver and same process might repeatAlso uber app keeps asking for extra money after every booking even if the driver comes or not its none of their business It seems like it the duty of one who books the cabs to pays off their debts,0.0069113379739719665,0.007200613338291241,0.2424702294738343,0.7434178192139025
806,The application just crashed on me twice in just a few minutes I could not even send feedback each time when it happened,0.1738012353765573,0.024035240269549132,0.7777883414301208,0.024375182923772862
807,Worst app and serviceDrivers Dont reply the calls and Cancel the rides all the timeThey always excuse that they dont want to go to destination,0.018611917242836076,0.2186051232751969,0.018848300421602453,0.7439346590603646
808,Atleast fix your messaging system I need a vehicle in urgency and your app could not even manage to send the OTP,0.5454148299904648,0.02394570649186368,0.0246059146813235,0.4060335488363481
809,Such a worst app everso irritatingwe will not get the details of the car and the drivercab doesnt arrive at the location at all,0.03413645575784232,0.03378182928311064,0.3406238246217336,0.5914578903373134
810,If it was allowed I would give UBER zero star rating The UBER app is bogus More than that the UBER cab service is pathetic UBER really doesnt have things such a Customer care Customer satisfaction Transparency in their policy UBER is least bothered if the Customer is suffering or have been through many horrible UBER cab experiences UBER should look into the matter of charging extra money by their UBER cab drivers illegally unlawfully from the passengers on cashless/ cash trips,0.18523977967209496,0.005721234671417634,0.005889712711962248,0.8031492729445252
811,There is absolutely no point in booking cab The driver was just call confirm the location and if not interested will cancel it It takes at least five to six drivers or bookings to confirm 1 This is really frustrating Ola is much better in this regard I wish there is a new player in the town that can help us with this and remove Uber forever,0.06142837141764516,0.009924367573103596,0.5875234508916379,0.3411238101176133
812,Service is getting worse as the prices go up Starting to use local car services instead Why do I get fined for cancelling when you are free to cancel after having me wait,0.015540319678802863,0.016217296383334513,0.9528005938894967,0.015441790048365975
813,at the time of cab search so many cab showing near my area but booking time its booked cab 2 to 3 km for cab it very time consuming,0.015984571095319446,0.01625709614730053,0.1666674468232459,0.8010908859341341
814,Uber has the worse customer service support Their customer service number is a huge guarded secret All information says its easy to get a hold of Uber support by clicking help on the app but its not easy Its impossible to find how to call So if Uber doesnt want to help Im deleting the Uber app from my phone and will tell everyone how terrible of service Uber has,0.9767098557186278,0.007806529405037251,0.007775251153170104,0.007708363723164909
815,Some time I felt the route which creates by Google map is too long hence the cost goes higher sometimes So make that correct 🤣,0.020853088774229794,0.38103031621861533,0.5780948457458006,0.020021749261354332
816,Constant drover dropoff while trying to book a ride to go anywhere in on of the top 10 cities in Canada Garbage app for stability anyways crashes all the time,0.017804121093183228,0.9468363138720013,0.017457048301311867,0.017902516733503692
817,I have given 1 star because the drivers doesnt accept the request at all and most of the times we have to wait for more than 30 mins just to accept the trip which is disgusting,0.017587871679568642,0.017652584194008107,0.9456433961670818,0.019116147959341526
818,Basically impossible to get in contact with any type of customer service Mistakes happen about once every 5 orders which means you pretty much get screwed over if its a big mess up because no one can fix it Eg Once waited over an hour to get food from a McDonalds 1km down the road to then have the app tell me that the order had been cancelled I went through every option on the help screen and ended up having to risk ordering again or try another app or just not eat,0.9793031612155658,0.006937019381941461,0.006943581833409737,0.006816237569082856
819,Looks like if you are using uber daily for more than 2 years at some point you will be charged extra 5 days in a row the price was increased by 20%with plenty cars available It used to be great now I need to find another taxis This loyalty program is ridiculous After so many rides with themwe should get some discounts not increased fare,0.008944835676501738,0.670358016704817,0.31151410637414584,0.009183041244535456
820,Whenever I book to travel  the cab driver asks to go in black without using OTP he wants the same amount shown while booking without using the app we all trust this app for traveling  please do not break it,0.014702112140663363,0.42715890707953696,0.06041183529082935,0.4977271454889704
821,No issues with any drivers recently but the app simply wont process any of my credit card forms of payment so I cant even add funds and therefore cant ride Uber anymore So the $7 left in my account will neither carry me the 15 mile from the BART train station to work or vice versa so I guess I wont be using Uber until they accept my payment card in their app I would like this problem to get fixed or I will be filing for a refund of my stupid $7 Will have to switch to Lyft,0.0063407176139955975,0.8982005728894342,0.0893728742979629,0.00608583519860726
822,It seems like every time I have booked (or tried to book) an Uber in the last 3 or so months the app has tried to charge me surge prices no matter the time of day day of the week or the weather (and I wasnt trying to book one on a holiday either) Its like Uber is trying to make back money theyve lost over the last year by charging us customers surge prices unnecessarily Going to start looking into other ride share apps as I dont think Uber is that good anymore,0.0056474829639179755,0.7626696947673857,0.0056992568824594,0.22598356538623696
823,gonna start using Didi from now on yep definitely use didi from now on I order a cab its in the compete opposite side of town and making a trip but its coming my way do naturally I have to put up with it of course if I cancel or switch rides I get a cancellation fee because the cab is already on its way even though I asked for it 5 seconds ago call your government agents so this bull stops its a horrible practice,0.007779639642293664,0.4471011431323156,0.33578667316433575,0.209332544061055
824,I waited for 30 min to get a cab Your drivers cancelled and finally one got ready and took long and you cut 23 rupees from my accountThe same happened only because my account was linked to paytmGuys i urge you all to not link your wallets to this app they will always charge a cancellation fee for no reasonTheir stupid drivers always call you and ask where do you wanna go and if they dont want to go they cancel it for no reason disrespecting your timeYou are stuck for no reasonOla is better,0.007509624559612226,0.1696322776131515,0.22675143166956735,0.5961066661576688
825,Its very rare to actually get a driver that speaks english Which is extremely frustrating as this makes ot impossible to communicate via message or while in the car Forget about being able to call the driver bc that is never successfulthats a bug in the app that needs to be fixed And since when did the mimimum become $8 for the shortest ride Instead of improving over time this service has gotten worse and more expensive Its a shame bc it was a great idea,0.3692055752505935,0.6160114404997926,0.007509477913355669,0.007273506336258093
826,Imagine thinking you were going to pay $8 for a ride only for the app to cancel that ride so that you can be charged $18 What a stitch up,0.024127385847416593,0.2108168891601456,0.024392237469680757,0.7406634875227571
827,Drivers cancel a lot The app is sometimes buggy Otherwise its a great service,0.03257291165768166,0.2743418146585655,0.6595890434623704,0.033496230221382595
828,Worst ever The price is high  sometimes i have to pay double than before and the drivers dont help to carry the things in the and put in the compartment also they are so demanding,0.022780641971682395,0.44944635750830186,0.021899371754880916,0.5058736287651349
829,All good But I think since covid situation we are paying more As the drivers are saving on their AC cost They will never switch on their car AC and we end up paying for same Uber is earning their commissions uber partners are saving by not running their car Ac We end up as loosing after paying for the AC service,0.009529836351290576,0.009323882363797508,0.9713353508262496,0.009810930458662328
830,Ubers auto is never booked Increase the fare every 5 minutes Auto drivers cancel bookings every minute Absolutely rubbish service,0.017430603758321936,0.017540099473882628,0.5462940481749053,0.4187352485928901
831,No customer service available I tried going through the app to reach customer service and that option wasnt available I googled the customer service number for Uber and there was only a phone number for outside of the US The driver took over 20 mins but when I booked the ride it indicated that the car was 3 mins away I attempted to cancel the ride which Uber charged me $6 for A driver is 17 mins late the company doesnt have customer service but you charge me Back to LYFT LYFT LYFT,0.7609396185854777,0.005453612128528067,0.22796879311792473,0.005637976168069618
832,Your customer support team is not willing to resolve my issue its been about 6 days still issue persists is there anyone here to resolve my issue I have an issue with my credits,0.9440227450421218,0.018335115576604173,0.019048831949370872,0.018593307431903128
833,Terrible app Waited forever for a confirmation for an Uber eats order It took too long so I emptied the cart and left the app An hour later was charged for that meal and received it even after I emptied the cart and left the app Was told I could not get a refund since they delivered the food Terrible app terrible practice Will never use this app again,0.9624476558827737,0.007809351093358867,0.02200026620840369,0.007742726815463891
834,Claims an arrival time drivers and estimated arrival time changes 3 times no warning no explanation no refund Very unfortunate customer service,0.17399469657128971,0.016913487233332195,0.7923921382449861,0.016699677950391976
835,There is a trend becoming among drivers  after you book they call you to ask where do you want to go and either if the distance is too close or the area is of not their choice they cancel the ride sometime it can take multiple times and a while to get a driver There should be an option in the app to mark such drivers out Uber needs to figure out way to discourage this (happening a lot in lucknow area) Rest I am happy with Uber thanks,0.008364613339165217,0.24385239998433797,0.25986923806243484,0.4879137486140619
836,This app is useless when you need help they take you as you nothing to them Today I laid a complaint about the driver who being rude towards the passenger but instead I just received an email telling me that Ill be removed if I fail to follow the protocol I dont know if its goes with a racist or passengers negligence I will never recommend this app as a good app again,0.4084377714010751,0.13615065856299347,0.4463358521523295,0.00907571788360188
837,Rideshare gets on the ballot claiming keep pricing lower however once passed uber jacked the rates up so high that is not worth it Come on really 54 dollars to go 6 miles Waste of time and money,0.012932659935732395,0.568866452676386,0.40490790877934957,0.013292978608532112
838,Driver cancelled the trip and u charged me 50 rupees and now I use OLA which is easy to use its easy to connect with ola helpline I m not going to pay the cancellation amount ever and I never gonna suggest anyone to use UBER(worst cabs provider),0.1990438478185165,0.010625839999519687,0.01060789939494783,0.779722412787016
839,Garbage experience with this company There i literally no way to contact a person for assistance rides take a half hour longer to arrive than they let you know food is always wrong and they offer no compensation for time wasted/lost or any other issues that stem from them screwing up I never plan on using them again Any and all of their competitors are better equipped,0.7534184179777735,0.008804218727977719,0.22904202031450174,0.008735342979747093
840,Worst servicedoesnt have phone call supportriders are cheaters Today I opted for a courier servicemy driver took my parcel and cancelled my tripits been 4hrs still I didnt get any call from uber I recommend dont use uber Driver fake No support from uber team,0.9669175253661694,0.010643867277088687,0.010805931125000398,0.011632676231741518
841,honestly at dirst it was okay but when you get to a poit the you get discounts from the app it just becomes useless the hight the discount the less driver there are that would be willing to take you and you cant even get rid of the discount with out using it like Ive waited for an hour to get an uber driver to accept my trip in which i couldve gotten in the area if i bussed there in the first place in conclusion both driver and the app is disappointing just download lyft instead,0.007951110629399722,0.472629717302211,0.5114918209174387,0.007927351150950532
842,More often than not unable to find you a ride in London in 2nd half of 2021 Used to use uber several times a week now have almost completely transferred to competitors Very poor,0.45379712396716215,0.01653081723952954,0.5127873350188686,0.016884723774439715
843,Bad experience my driver did not reach the location even after waiting 30 minutes and also cancel charge 49 very very bad experience,0.018129032912737205,0.017129401021999474,0.4380097958163703,0.5267317702488931
844,I live in one of the biggest cities in the UK but can never seem to get an Uber any more Uber X is currently unavailable no matter the day or time off day I do seem to be able go get an Exec after a 10 min wait because its more expensive Wont be using Uber anymore its been like this for months,0.010548856618235845,0.7084794775587103,0.2706193009260189,0.010352364897035
845,They loot by charging cancellation fees Trashiest app Ive ever installed There is no way to contact the customer service,0.26667138807211743,0.17992072646150847,0.022081470768504367,0.5313264146978697
846,Cant log in because it wont email my a OTP so Im sitting at the airport looking at Uber drivers waiting Uninstalled and hopped in a taxi that I just pay for,0.01692015335730682,0.6512820794425044,0.31562424487454527,0.016173522325643508
847,If zero star was an option I would have put that This app used to be amazing it was a quick and easy way to get around Now its impossible to get a ride After requesting a trip multiple drivers reject it and eventually the booking gets cancelled Whats the point of using it if no one excepts you,0.18537992962142386,0.01111524244132009,0.6312771857989391,0.17222764213831698
848,Ul is good in general The option to change the payment method is not very intuitive,0.03265106966104066,0.9027646584983058,0.03191116402463856,0.03267310781601515
